window,contract_number,seed,build_id,build_label,boss_variant_id,archetype_ids,mechanic_ids,hp,duration_ms,target_dps,required_dps,total_damage,dps,is_win,damage_gap,required_dps_gap,blocked_damage,absorbed_damage,crit_negated_damage,dodges,cleanses,interrupts,stuns_ms
generated_duration,27,351028,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,647361,59000,1811.538,33728.6102,587.0,9.9492,false,-646774.0,-33718.661,550.0,0.0,306.2672,0,0,0,0
fixed_30s,27,351028,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,647361,30000,1811.538,33728.6102,249.0,8.3,false,-647112.0,-33720.3102,275.0,0.0,228.6176,0,0,0,0
generated_duration,27,351029,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,632463,45000,1698.532,27252.1333,1071.0,23.8,false,-631392.0,-27228.3333,0.0,0.0,0.0,0,16,0,0
fixed_30s,27,351029,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,632463,30000,1698.532,27252.1333,597.0,19.9,false,-631866.0,-27232.2333,0.0,0.0,0.0,0,10,0,0
generated_duration,27,351029,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,632463,45000,1698.532,27252.1333,780.0,17.3333,false,-631683.0,-27234.8,0.0,0.0,0.0,0,7,0,0
fixed_30s,27,351029,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,632463,30000,1698.532,27252.1333,593.0,19.7667,false,-631870.0,-27232.3667,0.0,0.0,0.0,0,5,0,0
generated_duration,27,351029,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,632463,45000,1698.532,27252.1333,1213.0,26.9556,false,-631250.0,-27225.1778,0.0,0.0,0.0,0,9,0,0
fixed_30s,27,351029,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,632463,30000,1698.532,27252.1333,679.0,22.6333,false,-631784.0,-27229.5,0.0,0.0,0.0,0,6,0,0
generated_duration,27,351029,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,632463,45000,1698.532,27252.1333,1558.0,34.6222,false,-630905.0,-27217.5111,0.0,0.0,0.0,0,10,0,0
fixed_30s,27,351029,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,632463,30000,1698.532,27252.1333,985.0,32.8333,false,-631478.0,-27219.3,0.0,0.0,0.0,0,7,0,0
generated_duration,27,351030,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,428649,37000,1622.4412,26031.7297,874.0,23.6216,false,-427775.0,-26008.1081,0.0,0.0,0.0,0,12,0,0
fixed_30s,27,351030,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,428649,30000,1622.4412,26031.7297,748.0,24.9333,false,-427901.0,-26006.7964,0.0,0.0,0.0,0,10,0,0
generated_duration,27,351030,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,428649,37000,1622.4412,26031.7297,544.0,14.7027,false,-428105.0,-26017.027,0.0,0.0,0.0,0,5,0,0
fixed_30s,27,351030,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,428649,30000,1622.4412,26031.7297,606.0,20.2,false,-428043.0,-26011.5297,0.0,0.0,0.0,0,4,0,0
generated_duration,27,351030,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,428649,37000,1622.4412,26031.7297,857.0,23.1622,false,-427792.0,-26008.5676,0.0,0.0,0.0,0,7,0,0
fixed_30s,27,351030,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,428649,30000,1622.4412,26031.7297,706.0,23.5333,false,-427943.0,-26008.1964,0.0,0.0,0.0,0,5,0,0
generated_duration,27,351030,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,428649,37000,1622.4412,26031.7297,1158.0,31.2973,false,-427491.0,-26000.4324,0.0,0.0,0.0,0,8,0,0
fixed_30s,27,351030,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,428649,30000,1622.4412,26031.7297,854.0,28.4667,false,-427795.0,-26003.2631,0.0,0.0,0.0,0,6,0,0
generated_duration,27,351031,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,stun_duration_ms;interrupt_skip_count;cleanse_threshold;slow,669773,53000,1664.7333,27138.4528,945.0,17.8302,false,-668828.0,-27120.6226,0.0,0.0,0.0,0,14,0,0
fixed_30s,27,351031,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,stun_duration_ms;interrupt_skip_count;cleanse_threshold;slow,669773,30000,1664.7333,27138.4528,530.0,17.6667,false,-669243.0,-27120.7862,0.0,0.0,0.0,0,8,0,0
generated_duration,27,351031,assassin,Assassin,chrono_tyrant,devious;arcane,stun_duration_ms;interrupt_skip_count;cleanse_threshold;slow,669773,53000,1664.7333,27138.4528,1228.0,23.1698,false,-668545.0,-27115.283,0.0,0.0,0.0,0,3,8,0
fixed_30s,27,351031,assassin,Assassin,chrono_tyrant,devious;arcane,stun_duration_ms;interrupt_skip_count;cleanse_threshold;slow,669773,30000,1664.7333,27138.4528,856.0,28.5333,false,-668917.0,-27109.9195,0.0,0.0,0.0,0,2,4,0
generated_duration,27,351031,shadow,Shadow,chrono_tyrant,devious;arcane,stun_duration_ms;interrupt_skip_count;cleanse_threshold;slow,669773,53000,1664.7333,27138.4528,1180.0,22.2642,false,-668593.0,-27116.1887,0.0,0.0,0.0,0,8,0,0
fixed_30s,27,351031,shadow,Shadow,chrono_tyrant,devious;arcane,stun_duration_ms;interrupt_skip_count;cleanse_threshold;slow,669773,30000,1664.7333,27138.4528,694.0,23.1333,false,-669079.0,-27115.3195,0.0,0.0,0.0,0,4,0,0
generated_duration,27,351031,thief,Thief,chrono_tyrant,devious;arcane,stun_duration_ms;interrupt_skip_count;cleanse_threshold;slow,669773,53000,1664.7333,27138.4528,506.0,9.5472,false,-669267.0,-27128.9057,0.0,0.0,0.0,0,3,18,0
fixed_30s,27,351031,thief,Thief,chrono_tyrant,devious;arcane,stun_duration_ms;interrupt_skip_count;cleanse_threshold;slow,669773,30000,1664.7333,27138.4528,327.0,10.9,false,-669446.0,-27127.5528,0.0,0.0,0.0,0,2,10,0
generated_duration,27,351032,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,497614,35000,1828.9648,29345.0,762.0,21.7714,false,-496852.0,-29323.2286,0.0,0.0,0.0,0,8,0,0
fixed_30s,27,351032,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,497614,30000,1828.9648,29345.0,678.0,22.6,false,-496936.0,-29322.4,0.0,0.0,0.0,0,7,0,0
generated_duration,27,351032,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,497614,35000,1828.9648,29345.0,933.0,26.6571,false,-496681.0,-29318.3429,0.0,0.0,0.0,0,4,0,0
fixed_30s,27,351032,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,497614,30000,1828.9648,29345.0,857.0,28.5667,false,-496757.0,-29316.4333,0.0,0.0,0.0,0,3,0,0
generated_duration,27,351032,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,497614,35000,1828.9648,29345.0,861.0,24.6,false,-496753.0,-29320.4,0.0,0.0,0.0,0,5,0,0
fixed_30s,27,351032,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,497614,30000,1828.9648,29345.0,888.0,29.6,false,-496726.0,-29315.4,0.0,0.0,0.0,0,4,0,0
generated_duration,27,351032,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,497614,35000,1828.9648,29345.0,1131.0,32.3143,false,-496483.0,-29312.6857,0.0,0.0,0.0,0,6,0,0
fixed_30s,27,351032,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,497614,30000,1828.9648,29345.0,905.0,30.1667,false,-496709.0,-29314.8333,0.0,0.0,0.0,0,5,0,0
generated_duration,27,351033,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,cleanse_threshold;stun_duration_ms;slow;interrupt_skip_count,451802,38000,1504.2477,24522.1579,733.0,19.2895,false,-451069.0,-24502.8684,0.0,0.0,0.0,0,8,0,0
fixed_30s,27,351033,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,cleanse_threshold;stun_duration_ms;slow;interrupt_skip_count,451802,30000,1504.2477,24522.1579,487.0,16.2333,false,-451315.0,-24505.9246,0.0,0.0,0.0,0,5,0,0
generated_duration,27,351033,assassin,Assassin,chrono_tyrant,devious;arcane,cleanse_threshold;stun_duration_ms;slow;interrupt_skip_count,451802,38000,1504.2477,24522.1579,779.0,20.5,false,-451023.0,-24501.6579,0.0,0.0,0.0,0,2,6,0
fixed_30s,27,351033,assassin,Assassin,chrono_tyrant,devious;arcane,cleanse_threshold;stun_duration_ms;slow;interrupt_skip_count,451802,30000,1504.2477,24522.1579,698.0,23.2667,false,-451104.0,-24498.8912,0.0,0.0,0.0,0,1,4,0
generated_duration,27,351033,shadow,Shadow,chrono_tyrant,devious;arcane,cleanse_threshold;stun_duration_ms;slow;interrupt_skip_count,451802,38000,1504.2477,24522.1579,868.0,22.8421,false,-450934.0,-24499.3158,0.0,0.0,0.0,0,4,0,0
fixed_30s,27,351033,shadow,Shadow,chrono_tyrant,devious;arcane,cleanse_threshold;stun_duration_ms;slow;interrupt_skip_count,451802,30000,1504.2477,24522.1579,680.0,22.6667,false,-451122.0,-24499.4912,0.0,0.0,0.0,0,3,0,0
generated_duration,27,351033,thief,Thief,chrono_tyrant,devious;arcane,cleanse_threshold;stun_duration_ms;slow;interrupt_skip_count,451802,38000,1504.2477,24522.1579,399.0,10.5,false,-451403.0,-24511.6579,0.0,0.0,0.0,0,2,12,0
fixed_30s,27,351033,thief,Thief,chrono_tyrant,devious;arcane,cleanse_threshold;stun_duration_ms;slow;interrupt_skip_count,451802,30000,1504.2477,24522.1579,283.0,9.4333,false,-451519.0,-24512.7246,0.0,0.0,0.0,0,1,10,0
generated_duration,27,351034,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,623168,36000,1801.6969,33235.6389,1317.0,36.5833,false,-621851.0,-33199.0556,0.0,0.0,0.0,0,0,0,0
fixed_30s,27,351034,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,623168,30000,1801.6969,33235.6389,1073.0,35.7667,false,-622095.0,-33199.8722,0.0,0.0,0.0,0,0,0,0
generated_duration,27,351034,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,623168,36000,1801.6969,33235.6389,800.0,22.2222,false,-622368.0,-33213.4167,0.0,300.0,0.0,0,0,0,0
fixed_30s,27,351034,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,623168,30000,1801.6969,33235.6389,726.0,24.2,false,-622442.0,-33211.4389,0.0,252.0,0.0,0,0,0,0
generated_duration,27,351034,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,623168,36000,1801.6969,33235.6389,961.0,26.6944,false,-622207.0,-33208.9444,0.0,191.75,0.0,0,0,0,0
fixed_30s,27,351034,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,623168,30000,1801.6969,33235.6389,912.0,30.4,false,-622256.0,-33205.2389,0.0,161.07,0.0,0,0,0,0
generated_duration,27,351034,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,623168,36000,1801.6969,33235.6389,1611.0,44.75,false,-621557.0,-33190.8889,0.0,0.0,0.0,0,0,0,0
fixed_30s,27,351034,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,623168,30000,1801.6969,33235.6389,1258.0,41.9333,false,-621910.0,-33193.7056,0.0,0.0,0.0,0,0,0,0
generated_duration,27,351035,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,491491,38000,1712.2124,27471.7632,843.0,22.1842,false,-490648.0,-27449.5789,0.0,0.0,0.0,0,9,0,0
fixed_30s,27,351035,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,491491,30000,1712.2124,27471.7632,715.0,23.8333,false,-490776.0,-27447.9298,0.0,0.0,0.0,0,8,0,0
generated_duration,27,351035,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,491491,38000,1712.2124,27471.7632,1003.0,26.3947,false,-490488.0,-27445.3684,0.0,0.0,0.0,0,4,0,0
fixed_30s,27,351035,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,491491,30000,1712.2124,27471.7632,740.0,24.6667,false,-490751.0,-27447.0965,0.0,0.0,0.0,0,3,0,0
generated_duration,27,351035,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,491491,38000,1712.2124,27471.7632,1049.0,27.6053,false,-490442.0,-27444.1579,0.0,0.0,0.0,0,5,0,0
fixed_30s,27,351035,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,491491,30000,1712.2124,27471.7632,800.0,26.6667,false,-490691.0,-27445.0965,0.0,0.0,0.0,0,4,0,0
generated_duration,27,351035,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,491491,38000,1712.2124,27471.7632,1166.0,30.6842,false,-490325.0,-27441.0789,0.0,0.0,0.0,0,6,0,0
fixed_30s,27,351035,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,491491,30000,1712.2124,27471.7632,850.0,28.3333,false,-490641.0,-27443.4298,0.0,0.0,0.0,0,5,0,0
generated_duration,27,351036,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,449865,45000,1653.7641,30790.7556,755.0,16.7778,false,-449110.0,-30773.9778,604.647,0.0,341.3168,0,0,0,0
fixed_30s,27,351036,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,449865,30000,1653.7641,30790.7556,413.0,13.7667,false,-449452.0,-30776.9889,380.2037,0.0,157.6636,0,0,0,0
generated_duration,27,351036,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,449865,45000,1653.7641,30790.7556,1775.0,39.4444,false,-448090.0,-30751.3111,223.95,0.0,121.1114,0,0,0,0
fixed_30s,27,351036,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,449865,30000,1653.7641,30790.7556,1173.0,39.1,false,-448692.0,-30751.6556,143.7,0.0,123.5636,0,0,0,0
generated_duration,27,351036,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,449865,45000,1653.7641,30790.7556,827.0,18.3778,false,-449038.0,-30772.3778,358.2482,0.0,179.7508,0,0,0,0
fixed_30s,27,351036,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,449865,30000,1653.7641,30790.7556,528.0,17.6,false,-449337.0,-30773.1556,238.3158,0.0,69.6182,0,0,0,0
generated_duration,27,351036,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,449865,45000,1653.7641,30790.7556,398.0,8.8444,false,-449467.0,-30781.9111,418.0,0.0,346.0092,0,0,0,0
fixed_30s,27,351036,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,449865,30000,1653.7641,30790.7556,290.0,9.6667,false,-449575.0,-30781.0889,275.0,0.0,102.8948,0,0,0,0
generated_duration,27,351037,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,323778,32000,1690.0601,31467.1875,476.0,14.875,false,-323302.0,-31452.3125,431.8293,0.0,234.87,0,0,0,0
fixed_30s,27,351037,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,323778,30000,1690.0601,31467.1875,447.0,14.9,false,-323331.0,-31452.2875,385.0,0.0,49.9587,0,0,0,0
generated_duration,27,351037,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,323778,32000,1690.0601,31467.1875,1252.0,39.125,false,-322526.0,-31428.0625,161.4403,0.0,121.7545,0,0,0,0
fixed_30s,27,351037,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,323778,30000,1690.0601,31467.1875,1166.0,38.8667,false,-322612.0,-31428.3208,141.4762,0.0,125.6591,0,0,0,0
generated_duration,27,351037,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,323778,32000,1690.0601,31467.1875,547.0,17.0938,false,-323231.0,-31450.0938,248.0156,0.0,183.8746,0,0,0,0
fixed_30s,27,351037,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,323778,30000,1690.0601,31467.1875,529.0,17.6333,false,-323249.0,-31449.5542,232.3531,0.0,167.4515,0,0,0,0
generated_duration,27,351037,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,323778,32000,1690.0601,31467.1875,325.0,10.1563,false,-323453.0,-31457.0313,297.0,0.0,108.1034,0,0,0,0
fixed_30s,27,351037,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,323778,30000,1690.0601,31467.1875,260.0,8.6667,false,-323518.0,-31458.5208,275.0,0.0,179.839,0,0,0,0
generated_duration,27,351038,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,355810,37000,1660.0012,30907.3784,509.0,13.7568,false,-355301.0,-30893.6216,767.1426,0.0,371.2007,0,0,0,0
fixed_30s,27,351038,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,355810,30000,1660.0012,30907.3784,305.0,10.1667,false,-355505.0,-30897.2117,506.3078,0.0,136.9317,0,0,0,0
generated_duration,27,351038,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,355810,37000,1660.0012,30907.3784,1403.0,37.9189,false,-354407.0,-30869.4595,234.4843,0.0,89.875,0,0,0,0
fixed_30s,27,351038,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,355810,30000,1660.0012,30907.3784,1138.0,37.9333,false,-354672.0,-30869.445,161.888,0.0,140.8,0,0,0,0
generated_duration,27,351038,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,355810,37000,1660.0012,30907.3784,564.0,15.2432,false,-355246.0,-30892.1351,339.5428,0.0,252.5846,0,0,0,0
fixed_30s,27,351038,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,355810,30000,1660.0012,30907.3784,452.0,15.0667,false,-355358.0,-30892.3117,301.2285,0.0,88.707,0,0,0,0
generated_duration,27,351038,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,355810,37000,1660.0012,30907.3784,251.0,6.7838,false,-355559.0,-30900.5946,444.8766,0.0,129.8884,0,0,0,0
fixed_30s,27,351038,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,355810,30000,1660.0012,30907.3784,229.0,7.6333,false,-355581.0,-30899.745,370.9096,0.0,36.9506,0,0,0,0
generated_duration,27,351039,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,546247,35000,1807.9868,33352.2857,1425.0,40.7143,false,-544822.0,-33311.5714,0.0,0.0,0.0,0,0,0,0
fixed_30s,27,351039,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,546247,30000,1807.9868,33352.2857,1131.0,37.7,false,-545116.0,-33314.5857,0.0,0.0,0.0,0,0,0,0
generated_duration,27,351039,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,546247,35000,1807.9868,33352.2857,592.0,16.9143,false,-545655.0,-33335.3714,0.0,368.0,0.0,0,0,0,0
fixed_30s,27,351039,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,546247,30000,1807.9868,33352.2857,460.0,15.3333,false,-545787.0,-33336.9524,0.0,320.0,0.0,0,0,0,0
generated_duration,27,351039,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,546247,35000,1807.9868,33352.2857,1115.0,31.8571,false,-545132.0,-33320.4286,0.0,143.52,0.0,0,0,0,0
fixed_30s,27,351039,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,546247,30000,1807.9868,33352.2857,836.0,27.8667,false,-545411.0,-33324.419,0.0,124.8,0.0,0,0,0,0
generated_duration,27,351039,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,546247,35000,1807.9868,33352.2857,1396.0,39.8857,false,-544851.0,-33312.4,0.0,0.0,0.0,0,0,0,0
fixed_30s,27,351039,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,546247,30000,1807.9868,33352.2857,1187.0,39.5667,false,-545060.0,-33312.719,0.0,0.0,0.0,0,0,0,0
generated_duration,27,351040,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,488618,46000,1504.155,24133.4783,890.0,19.3478,false,-487728.0,-24114.1304,0.0,0.0,0.0,0,15,0,0
fixed_30s,27,351040,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,488618,30000,1504.155,24133.4783,718.0,23.9333,false,-487900.0,-24109.5449,0.0,0.0,0.0,0,10,0,0
generated_duration,27,351040,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,488618,46000,1504.155,24133.4783,715.0,15.5435,false,-487903.0,-24117.9348,0.0,0.0,0.0,0,7,0,0
fixed_30s,27,351040,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,488618,30000,1504.155,24133.4783,564.0,18.8,false,-488054.0,-24114.6783,0.0,0.0,0.0,0,4,0,0
generated_duration,27,351040,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,488618,46000,1504.155,24133.4783,1039.0,22.587,false,-487579.0,-24110.8913,0.0,0.0,0.0,0,8,0,0
fixed_30s,27,351040,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,488618,30000,1504.155,24133.4783,696.0,23.2,false,-487922.0,-24110.2783,0.0,0.0,0.0,0,5,0,0
generated_duration,27,351040,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,488618,46000,1504.155,24133.4783,1381.0,30.0217,false,-487237.0,-24103.4565,0.0,0.0,0.0,0,10,0,0
fixed_30s,27,351040,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,488618,30000,1504.155,24133.4783,853.0,28.4333,false,-487765.0,-24105.0449,0.0,0.0,0.0,0,6,0,0
generated_duration,27,351041,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,slow;cleanse_threshold;stun_duration_ms;interrupt_skip_count,656851,56000,1504.5082,24526.3393,1241.0,22.1607,false,-655610.0,-24504.1786,0.0,0.0,0.0,0,12,0,0
fixed_30s,27,351041,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,slow;cleanse_threshold;stun_duration_ms;interrupt_skip_count,656851,30000,1504.5082,24526.3393,629.0,20.9667,false,-656222.0,-24505.3726,0.0,0.0,0.0,0,6,0,0
generated_duration,27,351041,assassin,Assassin,chrono_tyrant,devious;arcane,slow;cleanse_threshold;stun_duration_ms;interrupt_skip_count,656851,56000,1504.5082,24526.3393,1206.0,21.5357,false,-655645.0,-24504.8036,0.0,0.0,0.0,0,3,10,0
fixed_30s,27,351041,assassin,Assassin,chrono_tyrant,devious;arcane,slow;cleanse_threshold;stun_duration_ms;interrupt_skip_count,656851,30000,1504.5082,24526.3393,779.0,25.9667,false,-656072.0,-24500.3726,0.0,0.0,0.0,0,1,4,0
generated_duration,27,351041,shadow,Shadow,chrono_tyrant,devious;arcane,slow;cleanse_threshold;stun_duration_ms;interrupt_skip_count,656851,56000,1504.5082,24526.3393,1347.0,24.0536,false,-655504.0,-24502.2857,0.0,0.0,0.0,0,6,0,0
fixed_30s,27,351041,shadow,Shadow,chrono_tyrant,devious;arcane,slow;cleanse_threshold;stun_duration_ms;interrupt_skip_count,656851,30000,1504.5082,24526.3393,697.0,23.2333,false,-656154.0,-24503.106,0.0,0.0,0.0,0,3,0,0
generated_duration,27,351041,thief,Thief,chrono_tyrant,devious;arcane,slow;cleanse_threshold;stun_duration_ms;interrupt_skip_count,656851,56000,1504.5082,24526.3393,491.0,8.7679,false,-656360.0,-24517.5714,0.0,0.0,0.0,0,2,20,0
fixed_30s,27,351041,thief,Thief,chrono_tyrant,devious;arcane,slow;cleanse_threshold;stun_duration_ms;interrupt_skip_count,656851,30000,1504.5082,24526.3393,277.0,9.2333,false,-656574.0,-24517.106,0.0,0.0,0.0,0,1,11,0
generated_duration,27,351042,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,648141,39000,1814.4099,33470.6667,1721.0,44.1282,false,-646420.0,-33426.5385,0.0,0.0,0.0,0,0,0,0
fixed_30s,27,351042,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,648141,30000,1814.4099,33470.6667,1173.0,39.1,false,-646968.0,-33431.5667,0.0,0.0,0.0,0,0,0,0
generated_duration,27,351042,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,648141,39000,1814.4099,33470.6667,924.0,23.6923,false,-647217.0,-33446.9744,0.0,448.0,0.0,0,0,0,0
fixed_30s,27,351042,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,648141,30000,1814.4099,33470.6667,476.0,15.8667,false,-647665.0,-33454.8,0.0,336.0,0.0,0,0,0,0
generated_duration,27,351042,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,648141,39000,1814.4099,33470.6667,1302.0,33.3846,false,-646839.0,-33437.2821,0.0,196.56,0.0,0,0,0,0
fixed_30s,27,351042,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,648141,30000,1814.4099,33470.6667,850.0,28.3333,false,-647291.0,-33442.3333,0.0,147.42,0.0,0,0,0,0
generated_duration,27,351042,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,648141,39000,1814.4099,33470.6667,1584.0,40.6154,false,-646557.0,-33430.0513,0.0,0.0,0.0,0,0,0,0
fixed_30s,27,351042,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,648141,30000,1814.4099,33470.6667,1229.0,40.9667,false,-646912.0,-33429.7,0.0,0.0,0.0,0,0,0,0
generated_duration,27,351043,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,765206,55000,1520.4747,28048.2727,2145.0,39.0,false,-763061.0,-28009.2727,0.0,0.0,0.0,0,0,0,0
fixed_30s,27,351043,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,765206,30000,1520.4747,28048.2727,1283.0,42.7667,false,-763923.0,-28005.5061,0.0,0.0,0.0,0,0,0,0
generated_duration,27,351043,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,765206,55000,1520.4747,28048.2727,1061.0,19.2909,false,-764145.0,-28028.9818,0.0,451.0,0.0,0,0,0,0
