contract_number,completed_contract_count,seed,template_id,node_depth,boss_variant_id,boss_variant_label,monster_name,hp,base_hp_before_contract_scaling,contract_hp_multiplier,contract_dps_multiplier,duration_sec,hp_budget_duration_sec,target_dps,required_dps,effective_hp,mitigation_multiplier,pressure_status,archetype_ids,mechanic_ids,defense_overrides,budget,total_cost,budget_delta,major_defense_count
28,27,361001,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Devious Threat,810460,57890,14.0,31.6,51.0,51.0,1613.9525,28334.3137,1445050,1.783,over_band,devious;arcane,cleanse_threshold;slow;stun_duration_ms;interrupt_skip_count,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.44,""stun_duration_ms"":606.0}",400,101526,101126,0
28,27,361002,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Fortified Monster,394086,28149,14.0,31.6,32.0,32.0,1867.1366,37438.1563,1198021,3.04,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":12.0,""crit_negation"":0.6}",400,49434,49034,0
28,27,361003,elite_orbit,4,plague_court,Plague Court,Withering Threat,612206,43729,14.0,31.6,46.0,46.0,1706.0847,29479.0435,1356036,2.215,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.33,""slow"":0.22,""suppress"":0.93}",400,76743,76343,1
28,27,361004,elite_orbit,4,void_regent,Void Regent,Nullifying Vessel,623882,44563,14.0,31.6,35.0,35.0,1646.4805,32709.2286,1144823,1.835,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":10.0,""poison_resistance"":0.41,""suppress"":0.35}",400,78103,77703,0
28,27,361005,braided_sideboard,4,chrono_tyrant,Chrono Tyrant,Arcane Enemy,936712,66908,14.0,31.6,53.0,53.0,1974.1513,34658.3396,1836892,1.961,over_band,devious;arcane,cleanse_threshold;stun_duration_ms;interrupt_skip_count;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.56,""stun_duration_ms"":746.0}",400,117326,116926,0
28,27,361006,five_way_market,3,plague_court,Plague Court,Withering Threat,560252,40018,14.0,31.6,39.0,39.0,1651.133,28529.7436,1112660,1.986,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.2,""slow"":0.25,""suppress"":0.75}",400,70231,69831,1
28,27,361007,elite_orbit,4,apex_bulwark,Apex Bulwark,Fortified Monster,385854,27561,14.0,31.6,34.0,34.0,1752.3028,35135.4118,1194604,3.096,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":16.0,""crit_negation"":0.56}",400,48413,48013,0
28,27,361008,split_spill_rejoin,4,plague_court,Plague Court,Spiteful Seer,704676,50334,14.0,31.6,51.0,51.0,1641.7018,28366.6667,1446700,2.053,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.33,""slow"":0.19,""suppress"":0.72}",400,88276,87876,1
28,27,361009,elite_orbit,4,apex_bulwark,Apex Bulwark,Braced Gatekeeper,455014,32501,14.0,31.6,37.0,37.0,1930.7386,38713.0811,1432384,3.148,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":15.0,""crit_negation"":0.68}",400,57065,56665,1
28,27,361010,elite_orbit,4,apex_bulwark,Apex Bulwark,Fortified Monster,333466,23819,14.0,31.6,32.0,32.0,1575.8007,31595.9063,1011069,3.032,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":8.0,""crit_negation"":0.72}",400,41854,41454,1
28,27,361011,split_spill_rejoin,4,void_regent,Void Regent,Nullifying Enemy,471744,33696,14.0,31.6,31.0,31.0,1561.1446,31013.3548,961414,2.038,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":9.0,""poison_resistance"":0.54,""suppress"":0.48}",400,59100,58700,0
28,27,361012,five_way_market,3,apex_bulwark,Apex Bulwark,Shielded Enemy,391902,27993,14.0,31.6,36.0,36.0,1692.8585,33943.0556,1221950,3.118,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":12.0,""crit_negation"":0.73}",400,49171,48771,1
28,27,361013,elite_orbit,4,void_regent,Void Regent,Warded Acolyte,1009428,72102,14.0,31.6,56.0,56.0,1841.0276,36573.7321,2048129,2.029,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":13.0,""poison_resistance"":0.48,""suppress"":0.45}",400,126319,125919,0
28,27,361014,split_spill_rejoin,4,plague_court,Plague Court,Spiteful Hexbearer,536732,38338,14.0,31.6,39.0,39.0,1629.608,28157.7949,1098154,2.046,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.27,""slow"":0.28,""suppress"":0.68}",400,67285,66885,1
28,27,361015,woven_boss_approach,3,apex_bulwark,Apex Bulwark,Bulwark Enemy,577066,41219,14.0,31.6,56.0,56.0,1630.1863,32686.6607,1830453,3.172,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":15.0,""crit_negation"":0.72}",400,72325,71925,1
28,27,361016,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Devious Threat,665756,47554,14.0,31.6,37.0,37.0,1955.544,34331.4054,1270262,1.908,over_band,devious;arcane,stun_duration_ms;slow;interrupt_skip_count;cleanse_threshold,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.43,""stun_duration_ms"":862.0}",400,83477,83077,2
28,27,361017,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Arcane Monster,693406,49529,14.0,31.6,37.0,37.0,1939.6232,34051.8649,1259919,1.817,over_band,devious;arcane,slow;stun_duration_ms;cleanse_threshold;interrupt_skip_count,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.36,""stun_duration_ms"":782.0}",400,86915,86515,1
28,27,361018,woven_boss_approach,3,apex_bulwark,Apex Bulwark,Shielded Sentinel,474908,33922,14.0,31.6,45.0,45.0,1642.1958,32926.9556,1481713,3.12,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":10.0,""crit_negation"":0.8}",400,59547,59147,1
28,27,361019,elite_orbit,4,plague_court,Plague Court,Hexed Threat,449764,32126,14.0,31.6,30.0,30.0,1779.5938,30748.8667,922466,2.051,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.2,""slow"":0.27,""suppress"":0.8}",400,56418,56018,1
28,27,361020,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Shielded Enemy,656278,46877,14.0,31.6,59.0,59.0,1702.0002,34126.4576,2013461,3.068,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":8.0,""crit_negation"":0.78}",400,82210,81810,1
28,27,361021,hourglass_detour,4,chrono_tyrant,Chrono Tyrant,Devious Enemy,524510,37465,14.0,31.6,31.0,31.0,1914.0388,33602.4839,1041677,1.986,over_band,devious;arcane,stun_duration_ms;interrupt_skip_count;cleanse_threshold;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.49,""stun_duration_ms"":922.0}",400,65805,65405,1
28,27,361022,five_way_market,3,void_regent,Void Regent,Dimming Enemy,850570,60755,14.0,31.6,48.0,48.0,1845.5069,36663.1042,1759829,2.069,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":14.0,""poison_resistance"":0.46,""suppress"":0.51}",400,106468,106068,0
28,27,361023,braided_sideboard,4,chrono_tyrant,Chrono Tyrant,Devious Monster,766752,54768,14.0,31.6,46.0,46.0,1898.8871,33337.0435,1533504,2.0,over_band,devious;arcane,interrupt_skip_count;stun_duration_ms;slow;cleanse_threshold,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.47,""stun_duration_ms"":950.0}",400,96103,95703,2
28,27,361024,five_way_market,3,chrono_tyrant,Chrono Tyrant,Arcane Threat,1023092,73078,14.0,31.6,59.0,59.0,1958.1805,34377.6271,2028280,1.9825,over_band,devious;arcane,stun_duration_ms;cleanse_threshold;interrupt_skip_count;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.62,""stun_duration_ms"":681.0}",400,128126,127726,1
28,27,361025,braided_sideboard,4,chrono_tyrant,Chrono Tyrant,Arcane Enemy,882098,63007,14.0,31.6,53.0,53.0,1874.2317,32903.9245,1743908,1.977,over_band,devious;arcane,interrupt_skip_count;cleanse_threshold;stun_duration_ms;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.63,""stun_duration_ms"":616.0}",400,110516,110116,2
28,27,361026,braided_sideboard,4,plague_court,Plague Court,Spiteful Threat,691180,49370,14.0,31.6,45.0,45.0,1847.1693,31917.1556,1436272,2.078,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.22,""slow"":0.19,""suppress"":0.93}",400,86606,86206,1
28,27,361027,split_spill_rejoin,4,void_regent,Void Regent,Hollow Monster,1044820,74630,14.0,31.6,57.0,57.0,1932.1197,38383.386,2187853,2.094,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":14.0,""poison_resistance"":0.59,""suppress"":0.36}",400,130745,130345,0
28,27,361028,hourglass_detour,4,chrono_tyrant,Chrono Tyrant,Arcane Monster,503874,35991,14.0,31.6,32.0,32.0,1845.3922,32397.5313,1036721,2.0575,over_band,devious;arcane,interrupt_skip_count;stun_duration_ms;slow;cleanse_threshold,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""slow"":0.55,""stun_duration_ms"":981.0}",400,63241,62841,1
28,27,361029,braided_sideboard,4,chrono_tyrant,Chrono Tyrant,Devious Threat,754992,53928,14.0,31.6,49.0,49.0,1555.181,27302.9796,1337846,1.772,over_band,devious;arcane,stun_duration_ms;slow;interrupt_skip_count;cleanse_threshold,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.36,""stun_duration_ms"":728.0}",400,94592,94192,0
28,27,361030,hourglass_detour,4,plague_court,Plague Court,Hexed Seer,486542,34753,14.0,31.6,37.0,37.0,1544.162,26680.9189,987194,2.029,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.21,""slow"":0.32,""suppress"":0.69}",400,61012,60612,1
28,27,361031,split_spill_rejoin,4,plague_court,Plague Court,Withering Monster,647206,46229,14.0,31.6,50.0,50.0,1561.2063,26975.54,1348777,2.084,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":4.0,""poison_resistance"":0.26,""slow"":0.24,""suppress"":0.8}",400,81099,80699,1
28,27,361032,braided_sideboard,4,chrono_tyrant,Chrono Tyrant,Devious Threat,567994,40571,14.0,31.6,32.0,32.0,1888.1125,33147.7813,1060729,1.8675,over_band,devious;arcane,interrupt_skip_count;stun_duration_ms;slow;cleanse_threshold,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.37,""stun_duration_ms"":901.0}",400,71228,70828,1
28,27,361033,hourglass_detour,4,apex_bulwark,Apex Bulwark,Braced Sentinel,642796,45914,14.0,31.6,53.0,53.0,1827.9139,36651.5094,1942530,3.022,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":9.0,""crit_negation"":0.67}",400,80520,80120,1
28,27,361034,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Arcane Enemy,669004,47786,14.0,31.6,39.0,39.0,1851.125,32498.1538,1267428,1.8945,over_band,devious;arcane,slow;stun_duration_ms;interrupt_skip_count;cleanse_threshold,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.4,""stun_duration_ms"":865.0}",400,83874,83474,2
28,27,361035,hourglass_detour,4,apex_bulwark,Apex Bulwark,Bulwark Sentinel,648046,46289,14.0,31.6,56.0,56.0,1771.8583,35526.8036,1989501,3.07,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":9.0,""crit_negation"":0.75}",400,81182,80782,1
28,27,361036,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Braced Gatekeeper,361116,25794,14.0,31.6,36.0,36.0,1591.8933,31918.6389,1149071,3.182,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":14.0,""crit_negation"":0.77}",400,45333,44933,1
28,27,361037,hourglass_detour,4,chrono_tyrant,Chrono Tyrant,Arcane Enemy,711116,50794,14.0,31.6,48.0,48.0,1756.9188,30844.6667,1480544,2.082,over_band,devious;arcane,stun_duration_ms;cleanse_threshold;interrupt_skip_count;slow,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""slow"":0.59,""stun_duration_ms"":958.0}",400,89148,88748,2
28,27,361038,woven_boss_approach,3,plague_court,Plague Court,Bitter Enemy,572754,40911,14.0,31.6,38.0,38.0,1732.4049,29933.9211,1137489,1.986,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.2,""slow"":0.25,""suppress"":0.75}",400,71793,71393,1
28,27,361039,braided_sideboard,4,plague_court,Plague Court,Hexed Monster,596722,42623,14.0,31.6,45.0,45.0,1595.5116,27568.5556,1240585,2.079,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.3,""slow"":0.18,""suppress"":0.83}",400,74793,74393,1
28,27,361040,braided_sideboard,4,apex_bulwark,Apex Bulwark,Shielded Enemy,367010,26215,14.0,31.6,35.0,35.0,1583.5478,31751.6,1111306,3.028,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":12.0,""crit_negation"":0.58}",400,46047,45647,0
28,27,361041,split_spill_rejoin,4,plague_court,Plague Court,Hexed Enemy,959434,68531,14.0,31.6,58.0,58.0,1822.7976,31495.8966,1826762,1.904,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.23,""slow"":0.19,""suppress"":0.65}",400,120109,119709,0
28,27,361042,elite_orbit,4,apex_bulwark,Apex Bulwark,Braced Monster,554232,39588,14.0,31.6,46.0,46.0,1820.7398,36507.0217,1679323,3.03,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":10.0,""crit_negation"":0.65}",400,69450,69050,0
28,27,361043,braided_sideboard,4,void_regent,Void Regent,Hollow Enemy,843038,60217,14.0,31.6,58.0,58.0,1541.6158,30625.5345,1776281,2.107,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":13.0,""poison_resistance"":0.53,""suppress"":0.49}",400,105526,105126,0
28,27,361044,split_spill_rejoin,4,plague_court,Plague Court,Bitter Threat,754684,53906,14.0,31.6,55.0,55.0,1757.4067,30365.7455,1670116,2.213,over_band,spiteful;hexed,cleanse_threshold;slow;suppress;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.37,""slow"":0.29,""suppress"":0.78}",400,94549,94149,1
28,27,361045,elite_orbit,4,chrono_tyrant,Chrono Tyrant,Devious Monster,873152,62368,14.0,31.6,60.0,60.0,1591.9454,27948.1333,1676888,1.9205,over_band,devious;arcane,stun_duration_ms;slow;cleanse_threshold;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""slow"":0.55,""stun_duration_ms"":707.0}",400,109384,108984,0
28,27,361046,five_way_market,3,plague_court,Plague Court,Spiteful Seer,879200,62800,14.0,31.6,55.0,55.0,1878.059,32450.4727,1784776,2.03,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.22,""slow"":0.24,""suppress"":0.78}",400,110095,109695,1
28,27,361047,split_spill_rejoin,4,void_regent,Void Regent,Dimming Acolyte,888006,63429,14.0,31.6,57.0,57.0,1607.6358,31937.0526,1820412,2.05,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":14.0,""poison_resistance"":0.49,""suppress"":0.44}",400,111143,110743,0
28,27,361048,woven_boss_approach,3,chrono_tyrant,Chrono Tyrant,Devious Threat,853258,60947,14.0,31.6,50.0,50.0,1908.1184,33498.9,1674945,1.963,over_band,devious;arcane,interrupt_skip_count;stun_duration_ms;slow;cleanse_threshold,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.38,""stun_duration_ms"":1062.0}",400,106921,106521,2
28,27,361049,woven_boss_approach,3,void_regent,Void Regent,Dimming Keeper,815752,58268,14.0,31.6,50.0,50.0,1695.0712,33674.24,1683712,2.064,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":15.0,""poison_resistance"":0.5,""suppress"":0.42}",400,102114,101714,0
28,27,361050,split_spill_rejoin,4,void_regent,Void Regent,Nullifying Monster,872606,62329,14.0,31.6,52.0,52.0,1741.7693,34602.1923,1799314,2.062,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":15.0,""poison_resistance"":0.47,""suppress"":0.46}",400,109222,108822,0
28,27,361051,woven_boss_approach,3,plague_court,Plague Court,Hexed Monster,801024,57216,14.0,31.6,51.0,51.0,1951.6061,33721.549,1719799,2.147,over_band,spiteful;hexed,cleanse_threshold;poison_resistance;suppress;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.33,""slow"":0.23,""suppress"":0.82}",400,100337,99937,1
28,27,361052,hourglass_detour,4,apex_bulwark,Apex Bulwark,Bulwark Gatekeeper,712544,50896,14.0,31.6,56.0,56.0,1950.718,39113.5714,2190360,3.074,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":11.0,""crit_negation"":0.69}",400,89245,88845,1
28,27,361053,five_way_market,3,void_regent,Void Regent,Nullifying Threat,717682,51263,14.0,31.6,35.0,35.0,2013.7936,40005.6571,1400198,1.951,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":8.0,""poison_resistance"":0.45,""suppress"":0.51}",400,89837,89437,0
28,27,361054,elite_orbit,4,plague_court,Plague Court,Withering Seer,492632,35188,14.0,31.6,37.0,37.0,1695.9951,29304.9459,1084283,2.201,over_band,spiteful;hexed,cleanse_threshold;poison_resistance;suppress;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.38,""slow"":0.25,""suppress"":0.8}",400,61791,61391,1
28,27,361055,woven_boss_approach,3,chrono_tyrant,Chrono Tyrant,Devious Threat,417494,29821,14.0,31.6,30.0,30.0,1621.0674,28459.1667,853775,2.045,over_band,devious;arcane,slow;stun_duration_ms;interrupt_skip_count;cleanse_threshold,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""slow"":0.62,""stun_duration_ms"":830.0}",400,52441,52041,2
28,27,361056,split_spill_rejoin,4,plague_court,Plague Court,Bitter Hexbearer,596568,42612,14.0,31.6,35.0,35.0,1843.7033,31856.7429,1114986,1.869,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.22,""slow"":0.16,""suppress"":0.67}",400,74755,74355,0
28,27,361057,hourglass_detour,4,plague_court,Plague Court,Bitter Monster,614292,43878,14.0,31.6,44.0,44.0,1708.908,29527.9091,1299228,2.115,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.26,""slow"":0.21,""suppress"":0.9}",400,76996,76596,1
28,27,361058,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Arcane Threat,954380,68170,14.0,31.6,58.0,58.0,1911.0995,33551.3966,1945981,2.039,over_band,devious;arcane,slow;interrupt_skip_count;stun_duration_ms;cleanse_threshold,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.49,""stun_duration_ms"":992.0}",400,119562,119162,2
28,27,361059,hourglass_detour,4,chrono_tyrant,Chrono Tyrant,Arcane Enemy,544068,38862,14.0,31.6,35.0,35.0,1717.7463,30156.9143,1055492,1.94,over_band,devious;arcane,interrupt_skip_count;cleanse_threshold;stun_duration_ms;slow,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.58,""stun_duration_ms"":656.0}",400,68266,67866,2
28,27,361060,braided_sideboard,4,apex_bulwark,Apex Bulwark,Braced Monster,372176,26584,14.0,31.6,34.0,34.0,1728.4075,34656.1471,1178309,3.166,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":15.0,""crit_negation"":0.71}",400,46713,46313,1
28,27,361061,braided_sideboard,4,plague_court,Plague Court,Withering Enemy,895328,63952,14.0,31.6,60.0,60.0,1764.3543,30485.9167,1829155,2.043,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.2,""slow"":0.23,""suppress"":0.84}",400,112114,111714,1
28,27,361062,braided_sideboard,4,void_regent,Void Regent,Dimming Vessel,988288,70592,14.0,31.6,59.0,59.0,1699.8657,33769.3051,1992389,2.016,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":16.0,""poison_resistance"":0.49,""suppress"":0.34}",400,123677,123277,0
28,27,361063,hourglass_detour,4,apex_bulwark,Apex Bulwark,Bulwark Monster,396088,28292,14.0,31.6,36.0,36.0,1706.5235,34217.6111,1231834,3.11,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":14.0,""crit_negation"":0.65}",400,49694,49294,0
28,27,361064,braided_sideboard,4,apex_bulwark,Apex Bulwark,Fortified Sentinel,578550,41325,14.0,31.6,45.0,45.0,1901.8093,38132.8667,1715979,2.966,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":8.0,""crit_negation"":0.61}",400,72481,72081,0
28,27,361065,five_way_market,3,apex_bulwark,Apex Bulwark,Braced Sentinel,392532,28038,14.0,31.6,36.0,36.0,1751.0285,35109.8056,1263953,3.22,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":15.0,""crit_negation"":0.8}",400,49265,48865,1
28,27,361066,elite_orbit,4,plague_court,Plague Court,Bitter Seer,577416,41244,14.0,31.6,39.0,39.0,1837.1202,31743.0769,1237980,2.144,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.37,""slow"":0.2,""suppress"":0.78}",400,72376,71976,1
28,27,361067,elite_orbit,4,chrono_tyrant,Chrono Tyrant,Devious Enemy,492898,35207,14.0,31.6,37.0,37.0,1604.4865,28168.4595,1042233,2.1145,over_band,devious;arcane,interrupt_skip_count;cleanse_threshold;slow;stun_duration_ms,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""slow"":0.63,""stun_duration_ms"":951.0}",400,61874,61474,2
28,27,361068,elite_orbit,4,apex_bulwark,Apex Bulwark,Bulwark Monster,459690,32835,14.0,31.6,35.0,35.0,1952.0091,39139.3143,1369876,2.98,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":9.0,""crit_negation"":0.6}",400,57625,57225,0
28,27,361069,elite_orbit,4,void_regent,Void Regent,Nullifying Vessel,570038,40717,14.0,31.6,34.0,34.0,1688.7377,33548.4118,1140646,2.001,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":12.0,""poison_resistance"":0.47,""suppress"":0.45}",400,71390,70990,0
28,27,361070,woven_boss_approach,3,void_regent,Void Regent,Warded Acolyte,875448,62532,14.0,31.6,46.0,46.0,1844.1414,36635.587,1685237,1.925,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":15.0,""poison_resistance"":0.41,""suppress"":0.35}",400,109565,109165,0
28,27,361071,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Devious Monster,858732,61338,14.0,31.6,58.0,58.0,1609.934,28264.1207,1639319,1.909,over_band,devious;arcane,interrupt_skip_count;stun_duration_ms;cleanse_threshold;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.47,""stun_duration_ms"":768.0}",400,107590,107190,1
28,27,361072,braided_sideboard,4,void_regent,Void Regent,Warded Enemy,763616,54544,14.0,31.6,38.0,38.0,2000.8072,39748.2105,1510432,1.978,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":11.0,""poison_resistance"":0.43,""suppress"":0.5}",400,95586,95186,0
28,27,361073,woven_boss_approach,3,void_regent,Void Regent,Dimming Keeper,792512,56608,14.0,31.6,46.0,46.0,1708.4621,33940.1957,1561249,1.97,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":9.0,""poison_resistance"":0.57,""suppress"":0.34}",400,99188,98788,0
28,27,361074,braided_sideboard,4,void_regent,Void Regent,Warded Acolyte,647682,46263,14.0,31.6,34.0,34.0,1900.5218,37756.0588,1283706,1.982,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":13.0,""poison_resistance"":0.44,""suppress"":0.44}",400,81097,80697,0
28,27,361075,hourglass_detour,4,plague_court,Plague Court,Spiteful Bloom,722764,51626,14.0,31.6,48.0,48.0,1667.0776,28805.1667,1382648,1.913,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.24,""slow"":0.21,""suppress"":0.64}",400,90534,90134,0
28,27,361076,elite_orbit,4,apex_bulwark,Apex Bulwark,Bulwark Sentinel,514668,36762,14.0,31.6,51.0,51.0,1562.2537,31324.098,1597529,3.104,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":11.0,""crit_negation"":0.74}",400,64515,64115,1
28,27,361077,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Fortified Sentinel,380660,27190,14.0,31.6,30.0,30.0,1920.0135,38497.4,1154922,3.034,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":12.0,""crit_negation"":0.59}",400,47755,47355,0
28,27,361078,elite_orbit,4,void_regent,Void Regent,Warded Threat,926534,66181,14.0,31.6,49.0,49.0,1952.1905,38782.0612,1900321,2.051,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":11.0,""poison_resistance"":0.58,""suppress"":0.39}",400,115950,115550,0
28,27,361079,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Devious Monster,821562,58683,14.0,31.6,49.0,49.0,1923.9118,33776.2653,1655037,2.0145,over_band,devious;arcane,slow;stun_duration_ms;cleanse_threshold;interrupt_skip_count,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.55,""stun_duration_ms"":835.0}",400,102955,102555,2
28,27,361080,braided_sideboard,4,apex_bulwark,Apex Bulwark,Fortified Threat,328370,23455,14.0,31.6,31.0,31.0,1611.2878,32307.3548,1001528,3.05,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":14.0,""crit_negation"":0.55}",400,41221,40821,0
29,28,371001,elite_orbit,4,chrono_tyrant,Chrono Tyrant,Arcane Monster,779520,51968,15.0,34.3,50.0,50.0,1718.602,32326.7,1616335,2.0735,over_band,devious;arcane,stun_duration_ms;cleanse_threshold;slow;interrupt_skip_count,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.52,""stun_duration_ms"":1043.0}",400,97692,97292,1
