contract_number,completed_contract_count,seed,template_id,node_id,node_type,node_depth,node_lane,monster_name,hp,base_hp_before_contract_scaling,contract_hp_multiplier,contract_dps_multiplier,duration_sec,hp_budget_duration_sec,target_dps,required_dps,effective_hp,mitigation_multiplier,pressure_status,raw_difficulty_id,scale_raw_difficulty_id,scale_monster_difficulty_id,scale_content_difficulty_id,depth_bonus,node_level_bonus,completed_contract_pressure_bonus,archetype_ids,mechanic_ids,defense_overrides,budget,total_cost,budget_delta,major_defense_count
26,25,341045,hourglass_detour,low_exit,fight,3,0,Dimming Acolyte,119580,12202,9.8,15.28,20.0,30.0,696.9109,12334.7,246694,2.063,over_band,5,6,5,5,1,0,0,warded;nullify,poison_resistance;absorb;suppress,"{""absorb"":10.0,""poison_resistance"":0.47,""suppress"":0.59}",270,15088,14818,0
26,25,341045,hourglass_detour,boss,boss,4,1,Warded Threat,770196,64183,12.0,26.2,58.0,58.0,1597.9066,27209.1724,1578132,2.049,over_band,5,6,5,5,0,1,0,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":11.0,""poison_resistance"":0.55,""suppress"":0.43}",400,96411,96011,0
26,25,341045,hourglass_detour,captain_exit,captain,3,1,Withering Seer,151517,14187,10.68,17.8,15.0,30.0,820.7134,18848.7333,282731,1.866,over_band,5,6,5,5,1,0,0,spiteful,cleanse_threshold;poison_resistance;suppress;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.29,""slow"":0.19,""suppress"":0.51}",270,19113,18843,0
26,25,341045,hourglass_detour,elite_exit,elite,3,2,Bulwark Sentinel,165948,13829,12.0,21.16,20.0,30.0,1027.6382,25688.75,513775,3.096,over_band,5,7,5,5,1,1,0,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":10.0,""crit_negation"":0.76}",324,20924,20600,1
26,25,341045,hourglass_detour,captain,captain,1,1,Resistant Threat,75476,7067,10.68,17.8,23.0,30.0,768.8703,12535.5652,288318,3.82,over_band,5,5,5,5,0,0,0,resistant;fortified,armor;crit_negation;block;poison_resistance,"{""armor"":120.0,""block"":10.0,""crit_negation"":0.75,""poison_resistance"":0.73}",270,9672,9402,1
26,25,341045,hourglass_detour,weird,fight,1,2,Devious Monster,139140,14198,9.8,15.28,15.0,30.0,831.289,16423.1333,246347,1.7705,over_band,5,5,5,5,0,0,0,devious,slow;stun_duration_ms;cleanse_threshold;interrupt_skip_count,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.4,""stun_duration_ms"":653.0}",270,17610,17340,0
26,25,341046,hourglass_detour,safe,fight,1,0,Spiteful Hexbearer,113455,11577,9.8,15.28,23.0,30.0,799.5388,11676.0,268548,2.367,over_band,5,5,5,5,0,0,0,aegis;spiteful,block;cleanse_threshold;suppress;poison_resistance;slow,"{""block"":15.0,""cleanse_threshold"":5.0,""poison_resistance"":0.33,""slow"":0.2,""suppress"":0.71}",270,14421,14151,1
26,25,341046,hourglass_detour,pinch_point,captain,2,1,Bitter Enemy,143272,13415,10.68,17.8,14.0,30.0,871.8279,21900.1429,306602,2.14,over_band,5,5,5,5,0,0,0,resistant;spiteful,cleanse_threshold;poison_resistance;suppress;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.64,""slow"":0.16,""suppress"":0.44}",270,18092,17822,0
26,25,341046,hourglass_detour,low_exit,fight,3,0,Hexed Enemy,162190,16550,9.8,15.28,21.0,30.0,822.2018,11731.7619,246367,1.519,over_band,5,6,5,5,1,0,0,hexed,cleanse_threshold;suppress,"{""cleanse_threshold"":3.0,""suppress"":0.69}",270,20399,20129,1
26,25,341046,hourglass_detour,boss,boss,4,1,Arcane Monster,499116,41593,12.0,26.2,45.0,45.0,1465.6601,22055.3778,992492,1.9885,over_band,5,6,5,5,0,1,0,devious;arcane,stun_duration_ms;slow;interrupt_skip_count;cleanse_threshold,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.49,""stun_duration_ms"":891.0}",400,62647,62247,2
26,25,341046,hourglass_detour,captain_exit,captain,3,1,Nimble Enemy,176466,16523,10.68,17.8,12.0,30.0,976.9317,26293.4167,315521,1.788,over_band,5,6,5,5,1,0,0,nimble,dodge_chance;crit_negation,"{""crit_negation"":0.8,""dodge_chance"":0.22}",270,22176,21906,1
26,25,341046,hourglass_detour,elite_exit,elite,3,2,Braced Threat,182376,15198,12.0,21.16,25.0,30.0,1130.1077,22600.04,565001,3.098,over_band,5,7,5,5,1,1,0,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":14.0,""crit_negation"":0.63}",324,22978,22654,0
26,25,341046,hourglass_detour,captain,captain,1,1,Dimming Keeper,227217,21275,10.68,17.8,13.0,30.0,791.1924,22931.4615,298109,1.312,over_band,5,5,5,5,0,0,0,nullify,absorb;suppress,"{""absorb"":8.0,""suppress"":0.24}",270,28477,28207,0
26,25,341046,hourglass_detour,weird,fight,1,2,Warded Threat,114239,11657,9.8,15.28,16.0,30.0,710.3803,15350.875,245614,2.15,over_band,5,5,5,5,0,0,0,arcane;warded,poison_resistance;absorb;interrupt_skip_count;stun_duration_ms,"{""absorb"":7.0,""interrupt_skip_count"":3.0,""poison_resistance"":0.46,""stun_duration_ms"":1020.0}",270,14488,14218,2
26,25,341047,braided_sideboard,low_road,fight,1,0,Nimble Threat,96442,9841,9.8,15.28,13.0,30.0,739.3374,17789.8462,231268,2.398,over_band,5,5,5,5,0,0,0,nimble;arcane,dodge_chance;stun_duration_ms;crit_negation;interrupt_skip_count,"{""crit_negation"":0.8,""dodge_chance"":0.25,""interrupt_skip_count"":3.0,""stun_duration_ms"":1028.0}",270,12323,12053,3
26,25,341047,braided_sideboard,toll_fight,captain,2,0,Spiteful Hexbearer,89509,8381,10.68,17.8,12.0,30.0,814.2851,24958.0833,299497,3.346,over_band,5,5,5,5,0,0,0,spiteful;fortified,cleanse_threshold;armor;crit_negation;suppress,"{""armor"":120.0,""cleanse_threshold"":4.0,""crit_negation"":0.73,""suppress"":0.6}",270,11430,11160,1
26,25,341047,braided_sideboard,rejoin,fight,3,1,Devious Threat,74637,7616,9.8,15.28,22.0,30.0,746.5246,11117.5,244585,3.277,over_band,5,6,5,5,1,0,0,devious;fortified,armor;slow;cleanse_threshold;block;interrupt_skip_count,"{""armor"":120.0,""block"":12.0,""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.57}",270,9614,9344,0
26,25,341047,braided_sideboard,boss,boss,4,1,Withering Monster,355020,29585,12.0,26.2,32.0,32.0,1510.9404,22377.3438,716075,2.017,over_band,5,6,5,5,0,1,0,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.35,""slow"":0.18,""suppress"":0.67}",400,44571,44171,0
26,25,341047,braided_sideboard,main_road,captain,1,1,Hexed Monster,166170,15559,10.68,17.8,13.0,30.0,818.2457,20553.9231,267201,1.608,over_band,5,5,5,5,0,0,0,hexed,suppress;cleanse_threshold,"{""cleanse_threshold"":4.0,""suppress"":0.8}",270,20898,20628,1
26,25,341047,braided_sideboard,pressure_fight,captain,2,2,Arcane Enemy,176476,16524,10.68,17.8,16.0,30.0,777.5264,17438.0625,279009,1.581,over_band,5,5,5,5,0,0,0,arcane,stun_duration_ms;interrupt_skip_count,"{""interrupt_skip_count"":3.0,""stun_duration_ms"":1054.0}",270,22207,21937,2
26,25,341047,braided_sideboard,elite_sideboard,elite,2,1,Nimble Threat,172476,14373,12.0,21.16,20.0,30.0,1026.7877,21292.15,425843,2.469,over_band,5,6,5,5,0,1,0,nimble;devious,dodge_chance;cleanse_threshold;interrupt_skip_count;slow;crit_negation,"{""cleanse_threshold"":3.0,""crit_negation"":0.8,""dodge_chance"":0.25,""interrupt_skip_count"":2.0,""slow"":0.63}",324,21863,21539,2
26,25,341047,braided_sideboard,high_road,fight,1,2,Devious Threat,80507,8215,9.8,15.28,15.0,30.0,705.6788,15414.4,231216,2.872,over_band,5,5,5,5,0,0,0,devious;fortified,armor;cleanse_threshold;stun_duration_ms;block,"{""armor"":120.0,""block"":6.0,""cleanse_threshold"":3.0,""stun_duration_ms"":552.0}",270,10267,9997,0
26,25,341048,braided_sideboard,low_road,fight,1,0,Nullifying Keeper,126253,12883,9.8,15.28,16.0,30.0,717.1699,14463.875,231422,1.833,over_band,5,5,5,5,0,0,0,hexed;nullify,absorb;cleanse_threshold;suppress,"{""absorb"":12.0,""cleanse_threshold"":3.0,""suppress"":0.83}",270,15975,15705,1
26,25,341048,braided_sideboard,toll_fight,captain,2,0,Devious Monster,137857,12908,10.68,17.8,12.0,30.0,870.3663,23424.1667,281090,2.039,over_band,5,5,5,5,0,0,0,devious,slow;cleanse_threshold;stun_duration_ms;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.57,""stun_duration_ms"":872.0}",270,17501,17231,2
26,25,341048,braided_sideboard,rejoin,fight,3,1,Hexed Threat,120707,12317,9.8,15.28,23.0,30.0,666.9453,9357.4348,215221,1.783,over_band,5,6,5,5,1,0,0,hexed;nullify,absorb;cleanse_threshold;suppress,"{""absorb"":7.0,""cleanse_threshold"":4.0,""suppress"":0.87}",270,15262,14992,1
26,25,341048,braided_sideboard,boss,boss,4,1,Devious Enemy,632832,52736,12.0,26.2,56.0,56.0,1418.5686,21346.7857,1195420,1.889,over_band,5,6,5,5,0,1,0,devious;arcane,stun_duration_ms;cleanse_threshold;slow;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.36,""stun_duration_ms"":950.0}",400,79359,78959,2
26,25,341048,braided_sideboard,main_road,captain,1,1,Bitter Seer,148986,13950,10.68,17.8,14.0,30.0,934.16,22986.4286,321810,2.16,over_band,5,5,5,5,0,0,0,spiteful,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.36,""slow"":0.19,""suppress"":0.83}",270,18824,18554,1
26,25,341048,braided_sideboard,pressure_fight,captain,2,2,Resistant Threat,165284,15476,10.68,17.8,33.0,33.0,893.3909,10473.0,345609,2.091,over_band,5,5,5,5,0,0,0,spiteful;resistant,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.41,""slow"":0.25,""suppress"":0.6}",270,20859,20589,0
26,25,341048,braided_sideboard,elite_sideboard,elite,2,1,Nimble Threat,150792,12566,12.0,21.16,27.0,30.0,1024.0804,15729.8519,424706,2.8165,over_band,5,6,5,5,0,1,0,nimble;devious,dodge_chance;cleanse_threshold;slow;crit_negation;interrupt_skip_count;stun_duration_ms,"{""cleanse_threshold"":3.0,""crit_negation"":0.8,""dodge_chance"":0.28,""interrupt_skip_count"":3.0,""slow"":0.49,""stun_duration_ms"":827.0}",324,19236,18912,3
26,25,341048,braided_sideboard,high_road,fight,1,2,Withering Hexbearer,131506,13419,9.8,15.28,24.0,30.0,807.4695,10635.5417,255253,1.941,over_band,5,5,5,5,0,0,0,spiteful,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.27,""slow"":0.2,""suppress"":0.65}",270,16628,16358,0
26,25,341049,woven_boss_approach,entry_a,fight,1,0,Warded Monster,98216,10022,9.8,15.28,19.0,30.0,647.5396,11222.4737,213227,2.171,over_band,5,5,5,5,0,0,0,devious;warded,poison_resistance;cleanse_threshold;slow;absorb,"{""absorb"":9.0,""cleanse_threshold"":3.0,""poison_resistance"":0.55,""slow"":0.47}",270,12482,12212,0
26,25,341049,woven_boss_approach,prep_d,captain,2,0,Braced Threat,147886,13847,10.68,17.8,16.0,30.0,832.5607,18485.75,295772,2.0,over_band,5,5,5,5,0,0,0,aegis;nimble,block;dodge_chance;crit_negation,"{""block"":15.0,""crit_negation"":0.7,""dodge_chance"":0.2}",270,18658,18388,1
26,25,341049,woven_boss_approach,boss,boss,3,1,Braced Sentinel,459456,38288,12.0,26.2,51.0,51.0,1597.7243,27459.2549,1400422,3.048,over_band,5,6,5,5,0,1,0,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":13.0,""crit_negation"":0.58}",400,57606,57206,0
26,25,341049,woven_boss_approach,prep_e,fight,2,1,Devious Monster,82389,8407,9.8,15.28,27.0,30.0,780.8919,9047.5185,244283,2.965,over_band,5,5,5,5,0,0,0,armored;devious,armor;interrupt_skip_count;slow;cleanse_threshold,"{""armor"":120.0,""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.49}",270,10522,10252,0
26,25,341049,woven_boss_approach,entry_b,captain,1,1,Resistant Threat,164750,15426,10.68,17.8,33.0,33.0,975.8413,11672.303,385186,2.338,over_band,5,5,5,5,0,0,0,arcane;resistant,stun_duration_ms;interrupt_skip_count;poison_resistance,"{""interrupt_skip_count"":3.0,""poison_resistance"":0.76,""stun_duration_ms"":1048.0}",270,20789,20519,2
26,25,341049,woven_boss_approach,prep_f,elite,2,2,Unstable Threat,130488,10874,12.0,21.16,23.0,30.0,991.5937,19368.9565,445486,3.414,over_band,5,6,5,5,0,1,0,riftbound;unstable,poison_resistance;cleanse_threshold;suppress;dodge_chance;armor,"{""armor"":74.0,""cleanse_threshold"":4.0,""dodge_chance"":0.36,""poison_resistance"":0.47,""suppress"":0.72}",324,16597,16273,2
26,25,341049,woven_boss_approach,entry_c,fight,1,2,Nimble Monster,98794,10081,9.8,15.28,33.0,33.0,768.2997,8011.303,264373,2.676,over_band,5,5,5,5,0,0,0,resistant;nimble,dodge_chance;crit_negation;poison_resistance,"{""crit_negation"":0.8,""dodge_chance"":0.29,""poison_resistance"":0.79}",270,12527,12257,1
26,25,341049,woven_boss_approach,prep_g,captain,2,3,Hexed Monster,110228,10321,10.68,17.8,15.0,30.0,957.8595,21883.9333,328259,2.978,over_band,5,5,5,5,0,0,0,hexed;armored,armor;suppress;cleanse_threshold,"{""armor"":120.0,""cleanse_threshold"":4.0,""suppress"":0.7}",270,13960,13690,1
26,25,341050,five_way_market,armor_path,fight,1,0,Hexed Enemy,69560,7098,9.8,15.28,12.0,30.0,654.0744,17140.75,205689,2.957,over_band,5,5,5,5,0,0,0,hexed;armored,armor;suppress;cleanse_threshold,"{""armor"":120.0,""cleanse_threshold"":4.0,""suppress"":0.67}",270,8873,8603,0
26,25,341050,five_way_market,left_merge,captain,2,1,Dimming Keeper,163756,15333,10.68,17.8,28.0,30.0,971.9074,12144.25,340039,2.0765,over_band,5,5,5,5,0,0,0,devious;nullify,absorb;slow;cleanse_threshold;stun_duration_ms,"{""absorb"":8.0,""cleanse_threshold"":4.0,""slow"":0.54,""stun_duration_ms"":797.0}",270,20692,20422,0
26,25,341050,five_way_market,boss,boss,3,2,Arcane Monster,379380,31615,12.0,26.2,34.0,34.0,1369.9348,20614.8529,700905,1.8475,over_band,5,6,5,5,0,1,0,devious;arcane,cleanse_threshold;interrupt_skip_count;stun_duration_ms;slow,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""slow"":0.43,""stun_duration_ms"":777.0}",400,47657,47257,0
26,25,341050,five_way_market,poison_path,fight,1,1,Fortified Enemy,90493,9234,9.8,15.28,27.0,30.0,774.5447,10296.0741,277994,3.072,over_band,5,5,5,5,0,0,0,fortified,armor;block;crit_negation,"{""armor"":120.0,""block"":10.0,""crit_negation"":0.72}",270,11489,11219,1
26,25,341050,five_way_market,evasion_path,captain,1,2,Warded Enemy,167858,15717,10.68,17.8,13.0,30.0,867.6299,25746.8462,334709,1.994,over_band,5,5,5,5,0,0,0,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":12.0,""poison_resistance"":0.47,""suppress"":0.44}",270,21116,20846,0
26,25,341050,five_way_market,center_merge,fight,2,3,Nullifying Vessel,154997,15816,9.8,15.28,14.0,30.0,837.0983,20968.8571,293564,1.894,over_band,5,5,5,5,0,0,0,nullify;aegis,absorb;block;crit_negation;suppress,"{""absorb"":8.0,""block"":11.0,""crit_negation"":0.44,""suppress"":0.38}",270,19547,19277,0
26,25,341050,five_way_market,warded_path,captain,1,3,Fortified Threat,95501,8942,10.68,17.8,19.0,30.0,961.926,18984.5789,360707,3.777,over_band,5,5,5,5,0,0,0,arcane;fortified,armor;stun_duration_ms;block;interrupt_skip_count;crit_negation,"{""armor"":120.0,""block"":13.0,""crit_negation"":0.73,""interrupt_skip_count"":3.0,""stun_duration_ms"":1170.0}",270,12278,12008,3
26,25,341050,five_way_market,elite_prize,elite,1,4,Hexed Threat,200004,16667,12.0,21.16,23.0,30.0,969.2573,18156.8696,417608,2.088,over_band,5,6,5,5,0,1,0,spiteful;hexed,cleanse_threshold;poison_resistance;suppress;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.33,""slow"":0.18,""suppress"":0.8}",324,25203,24879,1
26,25,341051,elite_orbit,main,fight,1,0,Devious Threat,103841,10596,9.8,15.28,15.0,30.0,681.3701,13461.2667,201919,1.9445,over_band,5,5,5,5,0,0,0,devious,slow;cleanse_threshold;interrupt_skip_count;stun_duration_ms,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.59,""stun_duration_ms"":647.0}",270,13238,12968,2
26,25,341051,elite_orbit,merge_a,fight,2,0,Bulwark Guard,97206,9919,9.8,15.28,26.0,30.0,729.887,10075.7692,261970,2.695,over_band,5,5,5,5,0,0,0,warded;aegis,poison_resistance;block;suppress;absorb;crit_negation,"{""absorb"":10.0,""block"":15.0,""crit_negation"":0.62,""poison_resistance"":0.5,""suppress"":0.49}",270,12398,12128,0
26,25,341051,elite_orbit,boss,boss,4,1,Arcane Threat,373536,31128,12.0,26.2,34.0,34.0,1284.228,19325.0,657050,1.759,over_band,5,6,5,5,0,1,0,devious;arcane,slow;stun_duration_ms;interrupt_skip_count;cleanse_threshold,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""slow"":0.36,""stun_duration_ms"":726.0}",400,46916,46516,0
26,25,341051,elite_orbit,elite_orbit,elite,2,1,Hexed Threat,239880,19990,12.0,21.16,20.0,30.0,1126.8964,24275.85,485517,2.024,over_band,5,6,5,5,0,1,0,spiteful;hexed,cleanse_threshold;poison_resistance;suppress;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.26,""slow"":0.28,""suppress"":0.68}",324,30183,29859,1
26,25,341051,elite_orbit,merge_b,captain,3,2,Armored Threat,132154,12374,10.68,17.8,23.0,30.0,898.5684,14019.8261,322456,2.44,over_band,5,6,5,5,1,0,0,armored,armor,"{""armor"":120.0}",270,16580,16310,0
26,25,341051,elite_orbit,captain,captain,1,1,Arcane Threat,139054,13020,10.68,17.8,20.0,30.0,897.9449,15386.35,307727,2.213,over_band,5,5,5,5,0,0,0,hexed;arcane,stun_duration_ms;interrupt_skip_count;suppress;cleanse_threshold,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""stun_duration_ms"":1140.0,""suppress"":0.79}",270,17667,17397,3
26,25,341051,elite_orbit,alternate,fight,1,2,Warded Enemy,134035,13677,9.8,15.28,33.0,33.0,673.4677,8131.4545,268338,2.002,over_band,5,5,5,5,0,0,0,warded,poison_resistance;suppress;absorb,"{""absorb"":8.0,""poison_resistance"":0.55,""suppress"":0.44}",270,16881,16611,0
26,25,341052,woven_boss_approach,entry_a,fight,1,0,Withering Threat,116767,11915,9.8,15.28,33.0,33.0,777.2984,8361.2121,275920,2.363,over_band,5,5,5,5,0,0,0,spiteful;arcane,cleanse_threshold;interrupt_skip_count;stun_duration_ms;suppress;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.19,""stun_duration_ms"":1158.0,""suppress"":0.73}",270,14910,14640,3
26,25,341052,woven_boss_approach,prep_d,captain,2,0,Resistant Enemy,187327,17540,10.68,17.8,13.0,30.0,866.5397,23920.2308,310963,1.66,over_band,5,5,5,5,0,0,0,resistant,poison_resistance,"{""poison_resistance"":0.66}",270,23459,23189,0
26,25,341052,woven_boss_approach,boss,boss,3,1,Hollow Vessel,650280,54190,12.0,26.2,57.0,57.0,1439.1149,24505.2807,1396801,2.148,over_band,5,6,5,5,0,1,0,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":16.0,""poison_resistance"":0.58,""suppress"":0.4}",400,81435,81035,0
26,25,341052,woven_boss_approach,prep_e,fight,2,1,Warded Threat,71873,7334,9.8,15.28,12.0,30.0,739.3899,22214.75,266577,3.709,over_band,5,5,5,5,0,0,0,fortified;warded,armor;poison_resistance;suppress;block;crit_negation,"{""armor"":120.0,""block"":5.0,""crit_negation"":0.55,""poison_resistance"":0.51,""suppress"":0.47}",270,9228,8958,0
26,25,341052,woven_boss_approach,entry_b,captain,1,1,Devious Monster,161151,15089,10.68,17.8,34.0,34.0,808.7906,8706.8824,296034,1.837,over_band,5,5,5,5,0,0,0,devious,cleanse_threshold;interrupt_skip_count;slow;stun_duration_ms,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.43,""stun_duration_ms"":720.0}",270,20392,20122,1
26,25,341052,woven_boss_approach,prep_f,elite,2,2,Dimming Monster,247956,20663,12.0,21.16,19.0,30.0,1026.1592,26753.1579,508310,2.05,over_band,5,6,5,5,0,1,0,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":10.0,""poison_resistance"":0.52,""suppress"":0.5}",324,31131,30807,0
26,25,341052,woven_boss_approach,entry_c,fight,1,2,Resistant Threat,119442,12188,9.8,15.28,18.0,30.0,796.4954,13915.0,250470,2.097,over_band,5,5,5,5,0,0,0,hexed;resistant,cleanse_threshold;suppress;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.62,""suppress"":0.63}",270,15106,14836,0
26,25,341052,woven_boss_approach,prep_g,captain,2,3,Nimble Monster,169620,15882,10.68,17.8,31.0,31.0,958.5868,10319.4516,319903,1.886,over_band,5,5,5,5,0,0,0,nimble,dodge_chance;crit_negation,"{""crit_negation"":0.8,""dodge_chance"":0.29}",270,21331,21061,1
26,25,341053,elite_orbit,main,fight,1,0,Braced Gatekeeper,184348,18811,9.8,15.28,21.0,30.0,785.8523,13308.1905,279472,1.516,over_band,5,5,5,5,0,0,0,aegis,block;crit_negation,"{""block"":12.0,""crit_negation"":0.46}",270,23135,22865,0
26,25,341053,elite_orbit,merge_a,fight,2,0,Fortified Enemy,70707,7215,9.8,15.28,34.0,34.0,700.9931,7694.5882,261616,3.7,over_band,5,5,5,5,0,0,0,hexed;fortified,armor;cleanse_threshold;crit_negation;block;suppress,"{""armor"":120.0,""block"":16.0,""cleanse_threshold"":4.0,""crit_negation"":0.6,""suppress"":0.76}",270,9146,8876,1
26,25,341053,elite_orbit,boss,boss,4,1,Arcane Threat,634452,52871,12.0,26.2,57.0,57.0,1460.4941,21977.6316,1252725,1.9745,over_band,5,6,5,5,0,1,0,devious;arcane,slow;cleanse_threshold;stun_duration_ms;interrupt_skip_count,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.38,""stun_duration_ms"":1061.0}",400,79565,79165,2
26,25,341053,elite_orbit,elite_orbit,elite,2,1,Split Custodian,163248,13604,12.0,21.16,29.0,30.0,1144.2133,17726.4828,514068,3.149,over_band,5,6,5,5,0,1,0,riftbound;unstable,slow;armor;crit_negation;dodge_chance;poison_resistance,"{""armor"":68.0,""crit_negation"":0.6,""dodge_chance"":0.28,""poison_resistance"":0.32,""slow"":0.29}",324,20629,20305,0
26,25,341053,elite_orbit,merge_b,captain,3,2,Bulwark Threat,141489,13248,10.68,17.8,30.0,30.0,839.6891,9993.8333,299815,2.119,over_band,5,6,5,5,1,0,0,hexed;aegis,block;cleanse_threshold;suppress;crit_negation,"{""block"":10.0,""cleanse_threshold"":3.0,""crit_negation"":0.55,""suppress"":0.79}",270,17911,17641,1
26,25,341053,elite_orbit,captain,captain,1,1,Nimble Enemy,82076,7685,10.68,17.8,23.0,30.0,771.8901,11983.087,275611,3.358,over_band,5,5,5,5,0,0,0,fortified;nimble,armor;dodge_chance;block;crit_negation,"{""armor"":120.0,""block"":4.0,""crit_negation"":0.79,""dodge_chance"":0.26}",270,10487,10217,1
26,25,341053,elite_orbit,alternate,fight,1,2,Hexed Threat,120569,12303,9.8,15.28,12.0,30.0,791.7484,20747.9167,248975,2.065,over_band,5,5,5,5,0,0,0,hexed;arcane,interrupt_skip_count;suppress;cleanse_threshold;stun_duration_ms,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""stun_duration_ms"":1026.0,""suppress"":0.66}",270,15339,15069,2
26,25,341054,split_spill_rejoin,safe_start,fight,1,0,Armored Threat,113376,11569,9.8,15.28,24.0,30.0,840.0942,11526.5417,276637,2.44,over_band,5,5,5,5,0,0,0,armored,armor,"{""armor"":120.0}",270,14233,13963,0
26,25,341054,split_spill_rejoin,shared_gate_a,captain,2,0,Warded Enemy,111585,10448,10.68,17.8,24.0,30.0,847.6373,12674.2083,304181,2.726,over_band,5,5,5,5,0,0,0,warded;devious,poison_resistance;slow;cleanse_threshold;suppress;stun_duration_ms,"{""cleanse_threshold"":4.0,""poison_resistance"":0.57,""slow"":0.49,""stun_duration_ms"":774.0,""suppress"":0.4}",270,14224,13954,0
26,25,341054,split_spill_rejoin,final_gate,captain,3,1,Bulwark Guard,251258,23526,10.68,17.8,33.0,33.0,899.3806,11618.7879,383420,1.526,over_band,5,6,5,5,1,0,0,aegis,block;crit_negation,"{""block"":11.0,""crit_negation"":0.51}",270,31499,31229,0
26,25,341054,split_spill_rejoin,boss,boss,4,1,Bulwark Monster,315420,26285,12.0,26.2,38.0,38.0,1535.8218,26395.6842,1003036,3.18,over_band,5,6,5,5,0,1,0,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":13.0,""crit_negation"":0.8}",400,39620,39220,1
26,25,341054,split_spill_rejoin,odd_matchup,fight,1,1,Fortified Monster,78635,8024,9.8,15.28,28.0,30.0,688.0636,8779.0357,245813,3.126,over_band,5,5,5,5,0,0,0,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":16.0,""crit_negation"":0.61}",270,10014,9744,0
26,25,341054,split_spill_rejoin,captain_start,captain,1,2,Devious Enemy,143561,13442,10.68,17.8,23.0,30.0,841.684,11818.8261,271833,1.8935,over_band,5,5,5,5,0,0,0,devious,slow;cleanse_threshold;stun_duration_ms;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""slow"":0.57,""stun_duration_ms"":617.0}",270,18181,17911,0
26,25,341054,split_spill_rejoin,recovery,fight,2,2,Devious Enemy,132075,13477,9.8,15.28,12.0,30.0,808.3013,21071.5,252858,1.9145,over_band,5,5,5,5,0,0,0,resistant;devious,stun_duration_ms;cleanse_threshold;slow;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.63,""stun_duration_ms"":515.0}",270,16763,16493,2
26,25,341054,split_spill_rejoin,long_start,fight,1,3,Dimming Enemy,140640,14351,9.8,15.28,31.0,31.0,799.7682,9436.4839,292531,2.08,over_band,5,5,5,5,0,0,0,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":11.0,""poison_resistance"":0.56,""suppress"":0.46}",270,17718,17448,0
26,25,341055,braided_sideboard,low_road,fight,1,0,Armored Monster,96530,9850,9.8,15.28,23.0,30.0,715.3012,10240.5652,235533,2.44,over_band,5,5,5,5,0,0,0,armored,armor,"{""armor"":120.0}",270,12127,11857,0
26,25,341055,braided_sideboard,toll_fight,captain,2,0,Arcane Monster,205483,19240,10.68,17.8,21.0,30.0,907.8825,15513.9524,325793,1.5855,over_band,5,5,5,5,0,0,0,arcane,stun_duration_ms;interrupt_skip_count,"{""interrupt_skip_count"":3.0,""stun_duration_ms"":1063.0}",270,25833,25563,2
